Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
14089;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14090;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14091;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14092;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14093;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14094;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14095;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14096;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14097;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14098;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14099;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14100;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14101;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14102;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14103;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14104;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14105;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14106;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14107;Noorder Paarl;Western Cape;Celtis;africana;Stem;D;N;;;;Insect/Mechanical damage, Cambium, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
14108;Noorder Paarl;Western Cape;Celtis;africana;Stem;D;N;;;;Insect/Mechanical damage, Discoloration, Cambium, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
14109;Noorder Paarl;Western Cape;Celtis;africana;Stem;D;N;;;;Insect/Mechanical damage, Discoloration, Cambium, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
14110;Noorder Paarl;Western Cape;Celtis;africana;Stem;D;N;;;;Insect/Mechanical damage, Discoloration, Cambium, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
14111;Noorder Paarl;Western Cape;Celtis;africana;Stem;D;N;;;;Insect/Mechanical damage, Discoloration, Cambium, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
14112;Noorder Paarl;Western Cape;Celtis;africana;Stem;D;N;;;;Insect/Mechanical damage, Discoloration, Cambium, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
14113;Noorder Paarl;Western Cape;Celtis;africana;Stem;D;N;;;;Insect Mechanical damage;;Screening for pathogenic Fungi/Bacteria
14114;Kruisfontein;Western Cape;Pinus;taeda;;D;F;;Blue stain;Discoloration;Insect/Mechanical damage, Discoloration;Dead;Screening for Diplodia
14115;Kruisfontein;Western Cape;Pinus;taeda;;D;F;;Blue stain, Few roots;;;;Screening for Diplodia
14116;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well-developed;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14117;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14118;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14119;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14120;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14121;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14122;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14123;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14124;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14125;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14126;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14127;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14128;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14129;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14130;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14131;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14132;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14133;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14134;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14135;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14136;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14137;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14138;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14139;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14140;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14141;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14142;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14143;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14144;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14145;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circinatum
14146;Sabie;Mpumalanga;Pinus;elliottii;Seed;;N;;;;;;Screening for Fusarium circinatum
14147;Sabie;Mpumalanga;Pinus;caribaea;Seed;;N;;;;;;Screening for Fusarium circinatum
14148;Sabie;Mpumalanga;Pinus;elliottii;Seed;;N;;;;;;Screening for Fusarium circinatum
14149;Hilton;Kwazulu-Natal;Pinus;patula;Stems;;;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;;Screening for Fusarium circinatum
14150;Ngodwana;Mpumalanga;Eucalyptus ;nitens;Seedlings/Cuttings;D;N;Wilted;;Healthy;Healthy;Alive;Screening for pathogenic Fungi/Bacteria
14151;Ngodwana;Mpumalanga;Eucalyptus ;nitens;Seedlings/Cuttings;D;N;;;;;;Screening for pathogenic Fungi/Bacteria
14152;Ngodwana;Mpumalanga;Eucalyptus ;nitens;Seedlings/Cuttings;D;N;;;;;;Screening for pathogenic Fungi/Bacteria
14153;Ngodwana;Mpumalanga;Eucalyptus ;nitens;Seedlings/Cuttings;D;N;;;;;;Screening for pathogenic Fungi/Bacteria
14154;Ngodwana;Mpumalanga;Eucalyptus ;nitens;Seedlings/Cuttings;D;N;;;;;;Screening for pathogenic Fungi/Bacteria
14155;Ngodwana;Mpumalanga;Eucalyptus ;nitens;Seedlings/Cuttings;D;N;;;;Discoloration, Outer bark, Cambium;Alive (some) and Dead (some);Screening for pathogenic Fungi/Bacteria
14156;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;;Well-developed, Plug bound;Discoloration, Cambium, Sapwood;Healthy;Alive;Screening for Fusarium circinatum
14157;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;N;Root:shoot ratio;Few roots, Dead, Plug bound;Discoloration, Outer bark, Bewteen outer and inner bark;Healthy;Alive;Screening for Fusarium circinatum
14158;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;N;Root:shoot ratio;Plug bound;Discoloration, Outer bark, Bewteen outer and inner bark;Healthy;Alive;Screening for Fusarium circinatum
14159;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;N;Root:shoot ratio;Plug bound;Discoloration, Outer bark, Bewteen outer and inner bark;Healthy;Alive;Screening for Fusarium circinatum
14160;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;N;Root:shoot ratio;;;;;Screening for Fusarium circinatum
14161;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;N;Root:shoot ratio;Well-developed, Plug bound;;Healthy;;Screening for Fusarium circinatum
14162;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well-developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14163;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;;;Discoloration, Outer bark;Healthy;;Screening for Fusarium circinatum
14164;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;;Well-developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14165;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;;Well-developed, Plug bound;Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circinatum
14166;Piet Retief;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;D;N;;;;;;Screening for Fusarium circinatum
14167;Piet Retief;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;D;N;;;;;;Screening for Fusarium circinatum
14168;Piet Retief;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;D;N;;;;;;Screening for Fusarium circinatum
14169;Piet Retief;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;D;N;;;;;;Screening for Fusarium circinatum
14170;Piet Retief;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;D;N;;;;;;Screening for Fusarium circinatum
14171;Piet Retief;Mpumalanga;Eucalyptus;dunnii;Seedlings/Cuttings;D;N;;;;;;Screening for Fusarium circinatum
14172;Piet Retief;Mpumalanga;Pepper;;Seedlings/Cuttings;A;N;;Well developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14173;Piet Retief;Mpumalanga;Pepper;;Seedlings/Cuttings;A;N;;Well developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14174;Piet Retief;Mpumalanga;Pepper;;Seedlings/Cuttings;A;N;;Well developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14175;Piet Retief;Mpumalanga;Pepper;;Seedlings/Cuttings;A;N;;Well developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14176;Piet Retief;Mpumalanga;Pepper;;Seedlings/Cuttings;A;N;;Well developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14177;Piet Retief;Mpumalanga;Acacia;mearnsii;Seedlings/Cuttings;A;N;;Well developed, Plug bound;;Healthy;Alive;Screening for Fusarium circinatum
14178;Piet Retief;Mpumalanga;Acacia;mearnsii;Seedlings/Cuttings;A;N;;Well developed, Plug bound;;Healthy;Alive;Screening for Fusarium circinatum
14179;Piet Retief;Mpumalanga;Acacia;mearnsii;Seedlings/Cuttings;A;N;;Well developed, Plug bound;;Healthy;Alive;Screening for Fusarium circinatum
14180;Piet Retief;Mpumalanga;Acacia;mearnsii;Seedlings/Cuttings;A;N;;Well developed, Plug bound;;Healthy;Alive;Screening for Fusarium circinatum
14181;Piet Retief;Mpumalanga;Acacia;mearnsii;Seedlings/Cuttings;A;N;;Well developed, Plug bound;;Healthy;Alive;Screening for Fusarium circinatum
14182;Piet Retief;Mpumalanga;Acacia;mearnsii;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria and Ceratocystis
14183;Piet Retief;Mpumalanga;Acacia;mearnsii;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria and Ceratocystis
14184;Piet Retief;Mpumalanga;Acacia;mearnsii;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria and Ceratocystis
14185;Pretoria;Gauteng;Sclerocarya;birrea;Twigs/Branches;D;;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
14186;Hilton;Kwazulu-Natal;Pinus;patula;Stem;D;;;;;Discoloration, Cambium, Between outer and inner bark;;Screening for Fusarium and Diplodia
14187;Hilton;Kwazulu-Natal;Pinus;patula;Stem;D;;;;;Discoloration, Cambium, Between outer and inner bark;;Screening for Fusarium and Diplodia
14188;Hilton;Kwazulu-Natal;Pinus;patula;Stem;D;;;;;Discoloration, Cambium, Between outer and inner bark;;Screening for Fusarium and Diplodia
14189;Hilton;Kwazulu-Natal;Pinus;patula;Stem;D;;;;;Discoloration, Cambium, Between outer and inner bark;;Screening for Fusarium and Diplodia
14190;Hilton;Kwazulu-Natal;Pinus;patula;Stem;D;;;;;Discoloration, Cambium, Between outer and inner bark;;Screening for Fusarium and Diplodia
14191;Hilton;Kwazulu-Natal;Pinus;patula;Stem;D;;;;;Discoloration, Cambium, Between outer and inner bark;;Screening for Fusarium and Diplodia
14192;Hilton;Kwazulu-Natal;Pinus;patula;Stem;D;;;;;Discoloration, Cambium, Between outer and inner bark;;Screening for Fusarium and Diplodia
14193;;;;;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for Phytophthora
14194;;;;;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for Phytophthora
14195;;;;;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for Phytophthora
14196;;;;;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for Phytophthora
14197;;;;;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for Phytophthora
14198;;;;;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for Phytophthora
14199;;;;;Stem;D;F;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for Phytophthora
14200;Sabie;Mpumalanga;Pinus;elliottii;Seed;;;;;;;;Screening for Fusarium circinatum
14201;Sabie;Mpumalanga;Pinus;elliottii;Seed;;;;;;;;Screening for Fusarium circinatum
14202;Sabie;Mpumalanga;Pinus;elliottii;Seed;;;;;;;;Screening for Fusarium circinatum
14203;Hilton;Kwazulu-Natal;Eucalyptus GC521;;;D;;Root:Shoot Ratio, Wilted, Dead;J-rooting, Few Roots;Healthy, Discoloration, Outer bark;Healthy;Alive, Wilted;Screening for Pythium/Phytophtora
14204;Hilton;Kwazulu-Natal;Eucalyptus GC521;;;D;;Root:Shoot Ratio, Dead;J-rooting, Few Roots, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Healthy;Dead;Screening for Pythium/Phytophtora
14205;Hilton;Kwazulu-Natal;Eucalyptus GC521;;;D;;Root:shoot Ratio;J-rooting, Few Roots;Healthy;Healthy;Alive, Wilted;Screening for Pythium/Phytophtora
14206;Hilton;Kwazulu-Natal;Eucalyptus GC521;;;D;;Root:shoot Ratio;J-rooting;Healthy;Healthy;Alive, Wilted;Screening for Pythium/Phytophtora
14207;Richards Bay;Kwazulu-Natal;Eucalyptus C962;;Stems;D;;;;;Kino/Gum/Resin Exudation, Discoloration, Cambium, Between outer and inner bark;;Screening for Pythium/Phytophtora and Ceratocystis
14208;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;A;;Healthy;Few roots;Healthy;Healthy;Alive;Screening for Fusarium circinatum
14209;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;A;;;Few roots;Healthy;Healthy;Alive;Screening for Pythium/Phytophtora/Fusarium circinatum
14210;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;D;;Yellow, few roots-dead;Few roots, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Healthy, Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Alive;Screening for Pythium/Phytophtora/Fusarium circinatum
14211;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;D;;Dead;Few roots;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;;Screening for Pythium/Phytophtora/Fusarium circinatum
14212;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;D;;Dead;;Discoloration, Outer bark;Discoloration, Outer bark;;Screening for Pythium/Phytophtora/Fusarium circinatum
14213;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;D;;Dead;Few roots, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Dead;Screening for Pythium/Phytophtora/Fusarium circinatum
14214;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;D;;Dead;Few roots, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Dead;Screening for Pythium/Phytophtora/Fusarium circinatum
14215;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;D;;Dead;Few roots, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Dead;Screening for Pythium/Phytophtora/Fusarium circinatum
14216;Welgemoed;Western Province;Pinus;pinea;Seedlings/Cutings;D;;Dead;Few roots, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Dead;Screening for Pythium/Phytophtora/Fusarium circinatum
14217;;;;;;D;;Wilted;Well developed, Dead;Discoloraiton, Outer bark;Discoloration, Sapwood;Dead;Screening for Fusarium circinatum
14218;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ration;Few roots, Dead;Healthy;Discoloration, Outer bark;Wilted;Screening for Fusarium circinatum
14219;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloraiton, Sapwood;Discoloraiton, Sapwood;Wilted;Screening for Fusarium circinatum
14220;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Dead;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Screening for Fusarium circinatum
14221;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted tip;Dead;Healthy;Discoloration, Sapwood;Wilted;Screening for Fusarium circinatum
14222;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Healthy;Discoloration, Sapwood;Wilted;Screening for Fusarium circinatum
14223;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ration, Stunted;Few roots, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Wilted, Dead;Screening for Fusarium circinatum
14224;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted, Dead;Well developed, Dead;Discoloration, Sapwood;Discoloration, Sapwood;;Screening for Fusarium circinatum
14225;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Healthy;Discoloration, Sapwood;Alive, Wilted;Screening for Fusarium circinatum
14226;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Healthy;Healthy;Wilted;Screening for Fusarium circinatum
14227;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Healthy;Discoloration, Sapwood;Wilted;Screening for Fusarium circinatum
14228;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;;Well developed, Dead, Plug Bound;Discoloration, Sapwood;;Wilted;Screening for Fusarium circinatum
14229;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted;Well developed, Dead;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circinatum
14230;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Dead;Healthy;Discoloration, Sapwood;Alive, Wilted;Screening for Fusarium circinatum
14231;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Dead, Plug Bound;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circinatum
14232;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted, Dead;Well developed, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Wilted;Screening for Fusarium circinatum
14233;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Healthy;Healthy;Wilted;Screening for Fusarium circinatum
14234;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead, Plug Bound;Discoloration, Outer bark;Discoloration, Sapwood;Wilted;Screening for Fusarium circinatum
14235;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ration, Wilted, Dead;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Alive, Wilted;Screening for Fusarium circinatum
