Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
12891;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
12892;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
12893;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
12894;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii (LE);;;;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
12895;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
12896;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Healthy;Wilted, S?;Fusarium circitum and Diplodia screening
12897;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
12898;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed, Healthy;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
12899;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii (LE);;;;Wilted;Few roots;Discoloration, Outer bark;Healthy;Wilted;Fusarium circitum and Diplodia screening
12900;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii (LE);;;;Die-back;Well developed, J-rooting, Plug bound;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
12901;Howick;KwaZulu-Natal;Pinus;;;;;Die-back;Well developed, Healthy, Plug bound;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
12902;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii (LE);;;;Die-back;Well developed, J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
12903;Howick;KwaZulu-Natal;Pinus;;;;;Die-back;Well developed, J-rooting, Plug bound;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
12904;Howick;KwaZulu-Natal;Pinus;;;;;Die-back;Well developed, J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Alive;Fusarium circitum and Diplodia screening
12905;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii (LE);;;;Die-back;Well developed, J-rooting, Plug bound;Discoloration, Cambium, Between outer and inner bark, Swelling;Discoloration, Cambium, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12906;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii (LE);;;;Die-back;Well developed, J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum and Diplodia screening
12907;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii (LE);;;;Die-back;Well developed, J-rooting, Plug bound;Healthy;Healthy;Dead;Fusarium circitum and Diplodia screening
12908;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back;Healthy, J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum screening
12909;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back;Well developed, Healthy;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Outer bark;Dead;Fusarium circitum screening
12910;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back, Plant looks healthy;Well developed, J-rooting, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Outer bark;Dead;Fusarium circitum screening
12911;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Plant is dead;Few roots, Dead, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Outer bark;Dead;Fusarium circitum screening
12912;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Plant is almost dead, needles, yellowing;Well developed, J-rooting, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Outer bark;Alive;Fusarium circitum screening
12913;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back, Wilted, B?, S?;Healthy, J-rooting, Few roots;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum screening
12914;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back, Plant is dead;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum screening
12915;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back;Few roots, Dead, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum screening
12916;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back, Wilted, B?, S?, Plant is dead;Well developed, Healthy, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum screening
12917;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back;J-rooting;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum screening
12918;Cramond;KwaZulu-Natal;Pinus;patula;;D;;Die-back;Well developed, J-rooting, Plug bound;Discoloration, Cambium, Between outer and inner bark;Healthy;Dead;Fusarium circitum screening
12919;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12920;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12921;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12922;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12923;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12924;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12925;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12926;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12927;Piet retief;Mpumalanga;Pinus ;patula;Seedlings/Cuttings;A;;Dry;Few roots, J-rooting;Healthy;Healthy;Tip die-back;Screening for disease causing agents
12928;Paulpietersburg;KwaZulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12929;Paulpietersburg;KwaZulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12930;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Resprouts;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12931;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12932;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12933;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12934;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12935;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12936;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12937;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12938;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12939;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12940;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12941;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12942;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound, J-rooting;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12943;Paulpietersburg;KwaZulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12944;Paulpietersburg;KwaZulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12945;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12946;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12947;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12948;Paulpietersburg;KwaZulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12949;Paulpietersburg;KwaZulu-Natal;Pinus;elliotti;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12950;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Healthy;Discoloration, Outer bark, Healthy;Alive;Fusarium circitum screening
12951;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;;;;;;Fusarium circitum screening
12952;Paulpietersburg;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;;;;;;;Fusarium circitum screening
12953;Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12954;Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12955;Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12956;Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12957;Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12958;Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;;;;;;;;Fusarium circitum and Fusarium oxysporum screening
12959;Ngodwa;Mpumalanga;Pinus ;patula;Seedling/Cuttings;;;;;;;;Fusarium circitum and Fusarium oxysporum screening
12960;Cramond;KwaZulu-Natal;;;Hedge/Pot trial;D;N;Die-back, Wilted;J-rooting;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum screening
12961;Cramond;KwaZulu-Natal;;;Hedge/Pot trial;D;N;;;;;;Fusarium circitum screening
12962;Cramond;KwaZulu-Natal;;;Hedge/Pot trial;D;N;Die-back, Wilted;J-rooting;Healthy;Healthy;Wilted;Fusarium circitum screening
12963;Cramond;KwaZulu-Natal;;;Hedge/Pot trial;D;N;Die-back, Wilted;J-rooting;Discoloration, Outer bark;Healthy;Wilted;Fusarium circitum screening
12964;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Healthy, except the tip;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium, Healthy;Alive;Fusarium circitum screening
12965;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12966;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12967;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12968;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12969;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12970;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12971;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12972;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
12973;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
12974;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
12975;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
12976;Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
12977;Hilton;KwaZulu-Natal;Pinus ;elliottii;Seed;;;;;;;;Screening for Diplodia and Fusarium circinatum
12978;Hilton;KwaZulu-Natal;Pinus ;elliottii;Seed;;;;;;;;Screening for Diplodia and Fusarium circinatum
12979;Hilton;KwaZulu-Natal;Pinus ;elliottii;Seed;;;;;;;;Screening for Diplodia and Fusarium circinatum
12980;Hilton;KwaZulu-Natal;Pinus ;elliottii;Seed;;;;;;;;Screening for Diplodia and Fusarium circinatum
