Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
8267;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Well developed, Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8268;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Well developed,J-rooting, Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8269;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Well developed, Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8270;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Well developed, Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8271;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Well developed,Dry;Healthyy;Health;Healthy;Alive;Fusarium screening
8272;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Well developed, Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8273;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Well developed,J-rooting, Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8274;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Well developed, Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8275;Ngodwana;Mpumalanga;Pinus;taeda;Seed/Cuttings;A;FNF;Well developed,J-rooting, Healthy;Dead;Mechanical damage,Outer bark;Wilted;Wilted,Discoloration;Fusarium screening
8276;Ngodwana;Mpumalanga;Pinus;, , U,,grandi,saligna,;Seed/Cuttings;A;FNF;Well developed, Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8277;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Wilted,Dead;Fusarium screening
8278;Ixopo;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8279;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Healthy;Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8280;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Healthy;Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8281;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Well developed, Healthy;Few roots,Dead;Discolorationn;Healthy;Wilted;Fusarium screening
8282;klipkraal;Bergplaas;Pinus;, , U,,grandi,saligna,;Seed/Cuttings;A;FNF;Well developed, Healthy;Dead;Mechanical damage,Outer bark;Wilted;Wilted,Discoloration;Fusarium screening
8283;Springbok Farms (PMP Sunshine);Epsom;Pinus;greggi;Seed/Cuttings;State ;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8284;Ixopo;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Well developed,J-rooting, Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8285;Kalmoesfontein;Comrie;Pinus;patula;Twigs/Branch;D;FNF;Well developed,Dry;Dead;Health,Outer bark,Cambium,Between outer and inner bark,Sapwood;Discoloration;Wilted,Discoloration;Fusarium screening
8286;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;F;Well developed,Dry;Dead;Discolorationn;Discoloration;Wilted;Fusarium screening
8287;Scottsville;Epsom;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8288;Scottsville;Comrie;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8289;Scottsville;Bergplaas;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8290;Scottsville;Epsom;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8291;Richmond;Comrie;Pinus;, , U,,grandi,saligna,;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8292;Richmond;Comrie;Pinus;1;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Wilted,Dead;Fusarium screening
8293;Knysna;Western Cape;Pinus;radiata;Graft;D;FNF;Well developed, Healthy;Well developed,Dead;Discolorationn,Sapwood;Discoloration,Sapwood;Alive;Fusarium,Pythium andPhytophthora screening
8294;Tweedie;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;A;F;Healthy;Dead;Discolorationn;Discoloration;Wilted;Fusarium screening
8295;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Well developed, Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
8296;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;D;FNF;Well developed,J-rooting, Healthy;Well developed,Dead;Discolorationn,Sapwood;Discoloration,Sapwood;Alive;Fusarium screening
8297;Mooirivier;Kwazulu-Natal;Eucalyptu;nitens;Seed/Cuttings;D;FNF;Well developed, Healthy;Wilted,Dead;Dead;Healthy;Wilted;Diplodea pinea
8298;Howick;Kwazulu-Natal;Pinus;patulaxgreggi;Seed/Cuttings;A;FNF;Well developed, Healthy;Well developed,Dead;Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
8299;Scottsville;Comrie;Pinus;patula/elliotti;Seed/Cuttings;A;FNF;Well developed,Dry;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8300;Hilton;Kwazulu-Natal;Pinus;taeda;Leaves/Needles;D;FNF;Well developed,Dry;Dead;Health;Wilted;Discoloration;Fusarium screening
8301;Howick;Kwazulu-Natal;Pinus;patulaxgreggi;Seed/Cuttings;D;FNF;Drycorch;Dead,Few roots;Discolorationn;Discoloration;Dead;Fusarium screening
8302;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;D;FNF;Drytunted;Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8303;Howick;Kwazulu-Natal;Pinus;patulaxgreggi;Seed/Cuttings;D;FNF;Drycorch;Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8304;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;D;FNF;Drytunted;Well developed,Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8305;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;D;FNF;Drytunted;Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8306;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;D;FNF;Drycorch;Well developed;Discolorationn;Discoloration;Dead;Fusarium screening
8307;Howick;Kwazulu-Natal;Pinus;tecunumanii;Seed/Cuttings;D;FNF;Healthy;Dead,Few roots;Discolorationn;Discoloration;Dead;Fusarium screening
8308;Piet Retief;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Well developed, Healthy;Dead,Few roots;Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
8309;Piet Retief;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Root:shoot ratio;Dead,Few roots;Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
8310;Piet Retief;Mpumalanga;Pinus;patula;Seed/Cuttings;State ;F;Healthy;Few roots,Dead;Discolorationn,Between outer and inner bark;Healthy;Alive,Wilted;Fusarium screening
8311;Howick;Kwazulu-Natal;Pinus;1;Seed/Cuttings;A;F;Drytunted;Well developed,Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8312;Ngodwana;Mpumalanga;Pinus;taeda;Seed/Cuttings;A;FNF;Drytunted;Dead;Discolorationn;Healthy;Alive;Fusarium screening
8313;klipkraal;Comrie;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8314;klipkraal;Comrie;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Discoloration;Dead;Fusarium screening
8315;klipkraal;Comrie;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Discolorationn;Wilted;Scorch;Fusarium screening
8316;Scottsville;Epsom;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8317;Ezigro;Bergplaas;Pinus;radiata;Seed;D;F;Well developed, Healthy;Discoloration,  Outer bark, Between outer & inner bark;Health,Outer bark,Cambium,Between outer and inner bark,Sapwood;Resin Exudation;Wilted,Dead;Fusarium screening
8318;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Well developed,Dry;Dead;Health;Healthy;Wilted;Fusarium screening
8319;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Die-back;Dead;Health;Discoloration;Wilted,Discoloration;Fusarium screening
8320;Elandshoogte;Comrie;Pinus;patula;Seed/Cuttings;D;F;Well developed,J-rooting, Healthy;Well developed,Dead;Discolorationn,Sapwood;Discoloration,Sapwood;Dead;Fusarium screening
8321;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Well developed, Healthy;Dead,J-rooting;Discolorationn;Alive;Alive;Fusarium screening
8322;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Well developed, Healthy;Dead;Discolorationn;Discoloration;Wilted;Fusarium screening
8323;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Die-back;Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8324;Howick;Kwazulu-Natal;Pinus;decurrens;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed,Dead,J-rooting;Discolorationn,Sapwood;Healthy,Discoloration;Dead;Fusarium screening
8325;Howick;Kwazulu-Natal;Pinus;caribaeae var hondurensdis;Seed/Cuttings;D;FNF;Well developed, Healthy;Discoloration,  Outer bark, Between outer & inner bark;Mechanical damage,Outer bark;Alive;Wilted,Dead;Fusarium screening
8326;White River;Mpumalanga;Pinus;1;Seed/Cuttings;D;FNF;Well developed,J-rooting, Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
8327;White River;Mpumalanga;Pinus;decurrens;Seed/Cuttings;D;FNF;Well developed,J-rooting, Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
8328;White River;Mpumalanga;Pinus;1;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
8329;White River;Mpumalanga;Pinus;A0;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8330;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed;Health;Healthy;Alive;Fusarium screening
8331;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Discolorationn;Healthy;Alive,Wilted;Fusarium screening
8332;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
8333;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Die-back, Healthy;Dead;Discolorationn;Discoloration;Wilted;Fusarium screening
8334;Ugie;Northern province;Pinus;greggi;Seed;D;F;Well developed, Healthy;Well developed,J-rooting,Dead;Health,Outer bark,Cambium,Between outer and inner bark,Sapwood;Kino/Gum/Resin Exudation,Discoloration,Sapwood;Wilted,Dead;Fusarium screening
8335;Ntonjaneni;Comrie;Eucalyptu;patula;Seed/Cuttings;D;FNF;Root:shoot ratio;Well developed,Healthyy;Discolorationn;Discoloration,Outer bark,Fruiting bodies;Alive;Diplodea pinea
8336;Sjonajona;Comrie;Pinus;patula;Seed/Cuttings;D;FNF;Die-back;Few roots;Discolorationn;Discoloration;Dead;Fusarium screening
8337;Piet Retief;Mpumalanga;Pinus;elliotti;Seed/Cuttings;D;F;Root:shoot ratio; Sapwood,Discoloration;Mechanical damage,Outer bark;Alive;Wilted,Discoloration;Fusarium screening
8338;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Well developed, Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8339;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Well developed, Healthy;Well developed;Health;Healthy;Alive;Fusarium screening
8340;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8341;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8342;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Well developed, Healthy;Well developed,Healthyy;Health,Discolorationn;Healthy;Alive;Fusarium screening
8343;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Well developed,J-rooting, Healthy;Well developed,Dead;Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
8344;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;State ;F;Healthy;Dead;Discolorationn;Healthy;Dead;Fusarium screening
8345;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Well developed,J-rooting, Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8346;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Well developed,J-rooting, Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8347;Elandshoogte;Comrie;Pinus;patula;Seed/Cuttings;D;FNF;Well developed,J-rooting, Healthy;Well developed,Dead;Health,Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
8348;Elandshoogte;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed,Dead;Discolorationn,Sapwood;Alive;Alive;Fusarium screening
8349;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8350;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8351;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8352;Lothair;Mpumalanga;Eucalyptu;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Discolorationn;Discoloration;Dead;Fusarium screening
8353;Lothair;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Dead;Discolorationn;Healthy;Discoloration;Fusarium screening
8354;Melmoth;Bergplaas;Pinus;, , U,,grandi,saligna,; E034A, C018-01/02/2011;;D;Ppatula Yonderdale;Healthy, J-rooting;Discoloration;Discoloration, Between outer & inner bark;;Disease Screening
Hilton;Kwazulu-Natal;Pinus;patula; E034A, C018-01/02/2011;D;FNF;Healthy;Few roots,Dead;Discolorationn;Mechanical damage,Discoloration;Dead;Fusarium screening
8355;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Wilted,Discoloration;Fusarium screening
8356;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Drytunted;Few roots;Discolorationn;Discoloration;Alive,Discoloration;Fusarium screening
8357;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed;Discolorationn;Healthy;Alive;Fusarium screening
8358;Highflats;Western Cape;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Well developed,Dry;Well developed,J-rooting;Girdling, Health;Healthy;Alive;Fusarium screening
8359;iswepe;Comrie;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed;Health;Healthy;Alive;Fusarium screening
8360;Howick;Epsom;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed;Health;Healthy;Alive;Fusarium screening
8361;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed;Discolorationn;Discoloration;Alive;Fusarium screening
8362;Basiya Hilding Nursery;Bergplaas;Pinus;elliotti;Seed/Cuttings;A;FNF;Well developed,Dry;Dead;Health;Wilted,Discoloration;Wilted,Discoloration;Fusarium screening
8363;Basiya Hilding Nursery;Comrie;Pinus;elliotti;Seed/Cuttings;A;FNF;Die-back;Dead;Discolorationn;Alive;Dead;Fusarium screening
8364;Richmond;Comrie;Pinus;radiata;Soil,Seed,root,Seed,insect;A;FNF;Root:shoot ratio;Dead;Health;Healthy;Alive;Fusarium screening
8365;Umtata;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthy;Health;Healthy;Wilted;Fusarium screening
8366;Umtata;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Wilted;Fusarium screening
8367;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8368;Sneezewood;Bergplaas;Pinus;patula;Soil;D;FNF;Well developed, Healthy; Sapwood,Discoloration;Health,Outer bark,Cambium,Between outer and inner bark,Sapwood;Wilted;Wilted,Discoloration;Fusarium screening
8369;Tzaneen;Limpopo;Pinus;patula;Seed/Cuttings;A;FNF;Well developed, Healthy;Dead;Health;Wilted,Discoloration;Wilted,Dead;Fusarium screening
8370;Tzaneen;Limpopo;Pinus;patula;Seed/Cuttings;D;F;Well developed, Healthy;Dead;Health;Wilted;Wilted,Dead;Fusarium screening
8371;Howick;Bergplaas;Pinus;patula;Seed/Cuttings;D;F;Well developed,J-rooting, Healthy;Dead;Discolorationn;Discoloration;Wilted,Dead;Fusarium screening
8372;Honeydew;Bergplaas;Pinus;patula;Seed/Cuttings;D;F;Well developed, Healthy;J-rooting;Health;Healthy;Alive;Fusarium screening
8373;Honeydew;Epsom;Pinus;patula;Seed/Cuttings;D;F;Well developed,J-rooting, Healthy;J-rooting;Health;Healthy;Alive;Fusarium screening
8374;Honeydew;Comrie;Pinus;patula;Seed/Cuttings;D;F;Well developed, Healthy;Well developed,Few roots;Health;Healthy;Alive;Fusarium screening
8375;Honeydew;Comrie;Pinus;patula;Seed/Cuttings;D;F;Well developed,J-rooting, Healthy;Well developed,Few roots;Discolorationn;Discoloration;Alive,Discoloration;Fusarium screening
8376;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;F;Healthy;Well developed;Discolorationn;Discoloration;Wilted,Dead;Fusarium screening
8377;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;F;Well developed,Dry;Few roots;Mechanical damage,Outer bark;Healthy;Alive;Fusarium screening
8378;Ruigtevlei;Bergplaas;Pinus;radiata;Seed;D;F;Well developed, Healthy;Dead;Slight discoloration,Outer bark;Wilted,Discoloration;Wilted,Discoloration;Fusarium screening
8379;Ruigtevlei;Comrie;Pinus;radiata;Seed;D;F;Well developed, Healthy;Discoloration,  Outer bark, Between outer & inner bark;Slight discoloration,Outer bark;Alive;Wilted,Discoloration;Fusarium screening
8380;Ruigtevlei;Comrie;Pinus;radiata;Seed;D;F;Well developed, Healthy;Dead;Health,Outer bark,Cambium,Between outer and inner bark,Sapwood;Discoloration;Wilted,Dead;Fusarium screening
8381;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Well developed,J-rooting, Healthy;Well developed,J-rooting;Discolorationn;Discoloration;Alive;Fusarium screening
8382;Ngodwana;Bergplaas;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Discolorationn;Alive;Wilted;Fusarium screening
8383;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed,J-rooting;Discolorationn;Alive;Alive;Fusarium screening
8384;Hilton;Kwazulu-Natal;Pinus;patula;Soil;D;FNF;Well developed, Healthy;Dead;Slight discoloration,Outer bark;Wilted,Discoloration;Wilted,Discoloration;Fusarium screening
8385;Hilton;Kwazulu-Natal;Pinus;patula;Soil;D;FNF;Well developed, Healthy;Dead;Mechanical damage,Outer bark;Wilted;Wilted,Discoloration;Fusarium screening
8386;Hilton;Kwazulu-Natal;Pinus;patula;Soil;D;FNF;Well developed, Healthy;Dead;Health,Outer bark,Cambium,Between outer and inner bark,Sapwood;Wilted;Wilted,Discoloration;Fusarium screening
8387;Witelsbos;Comrie;Pinus;radiata;Seed;D;F;Well developed, Healthy;Dead;Health;Wilted;Wilted,Discoloration;Fusarium screening
8388;Blueliliesbush;Bergplaas;Pinus;radiata;Seed;D;F;Well developed, Healthy;Dead;Health,Outer bark,Cambium,Between outer and inner bark,Sapwood;Kino/Gum/Resin Exudation;Wilted,Dead;Fusarium screening
8389;Howick;Kwazulu-Natal;Pinus;1;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed,Dead;Discolorationn,Outer bark,Cambium;Discoloration,Outer bark,Cambium;Wilted;Fusarium screening
8390;Howick;Kwazulu-Natal;Pinus;1;Seed/Cuttings;D;FNF;Root:shoot ratio, Healthy;J-rooting,Few roots;Discolorationn;Discoloration;Alive,Wilted;Fusarium screening
8391;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Well developed, Healthy;Dead;Discolorationn,Outer bark,Cambium,Between outer and inner bark;Healthy;Alive;Fusarium screening
8392;Ruigtevlei;Bergplaas;Pinus;radiata;Seed/Cuttings;A;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8393;Ruigtevlei;Comrie;Pinus;radiata;Seed/Cuttings;A;F;Healthy;Well developed,Healthyy,J-rooting;Health;Healthy;Alive;Fusarium screening
8394;Ruigtevlei;Comrie;Pinus;radiata;Seed;D;F;Well developed, Healthy;Discoloration,  Outer bark, Between outer & inner bark;Slight discoloration,Outer bark;Kino/Gum/Resin Exudation;Wilted,Dead;Fusarium screening
8395;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Well developed,J-rooting, Healthy;J-rooting;Health;Healthy;Discoloration;Fusarium screening
8396;Howick;Kwazulu-Natal;Pinus;radiata;Seed/Cuttings;D;FNF;Healthy;J-rooting;Discolorationn;Discoloration;Wilted,Dead;Fusarium screening
8397;Hindenberg Farm;Bergplaas;Pinus;elliotti;Soil;D;FNF;Well developed, Healthy;Dead;Health;Wilted;Wilted,Discoloration;Fusarium screening
8398;Hindenberg Farm;Comrie;Pinus;elliotti;Soil;D;FNF;Well developed,J-rooting, Healthy;Dead;Health;Wilted;Wilted,Discoloration;Fusarium screening
8399;Hindenberg Farm;Comrie;Pinus;elliotti;Soil;State ;FNF;Well developed, Healthy;Dead;Slight discoloration,Outer bark;Wilted;Wilted,Discoloration;Fusarium screening
8400;Ixopo;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8401;Ixopo;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
8402;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8403;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Well developed,J-rooting, Healthy;Dead;Health;Wilted;Alive;Fusarium screening
8404;Scottsville;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Well developed, Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
8405;Ngodwana;Mpumalanga;Pinus;patula;Soil;State ;FNF;Well developed, Healthy; Sapwood,Discoloration;Mechanical damage,Outer bark;Alive;Wilted,Discoloration;Fusarium screening
8406;Lothair;Mpumalanga;Eucalyptu;nitens;Seed;D;FNF;Well developed, Healthy;Discoloration,  Outer bark, Between outer & inner bark;Health;Discoloration,Outer bark,Cambium,Swelling, Between outer and inner bark;Wilted,Discoloration;Fusarium screening
